735182.42,0.77897825,10.7522,269.192
735182.46,0.71282317,10.6504,270.249
735182.5,0.69064838,10.5827,270.477
735182.54,0.71466953,10.5243,269.924
735182.58,0.74306655,10.4662,269.401
735182.62,0.74225415,10.3516,269.466
735182.67,0.71295241,10.2478,269.86
735182.71,0.68680796,10.1601,270.323
735182.75,0.67875783,10.1437,270.604
735182.79,0.6760806,4.6416,270.694
735182.83,0.67035689,4.9699,270.633
735182.88,0.68522009,5.1584,270.183
735182.92,0.72355052,5.1543,269.347
735182.96,0.78294792,5.2793,268.269
735183,0.84832753,5.5592,267.208
735183.04,0.90277669,5.6371,266.3
735183.08,0.95181601,5.6458,265.462
735183.12,0.99311908,5.6727,264.819
735183.17,1.0328158,5.6116,264.306
735183.21,1.0662534,5.5438,264.266
735183.25,1.0694476,5.5092,264.766
735183.29,1.0143522,5.4957,265.752
735183.33,0.94930496,5.4905,266.684
735183.38,0.93756211,5.5011,266.792
735183.42,0.95617342,5.5796,266.438
735183.46,0.9861583,5.8725,266.091
735183.5,1.0225316,5.9993,265.745
735183.54,1.0133183,6.0717,265.449
735183.58,1.0180819,6.3114,264.451
735183.62,1.080655,6.4299,262.827
735183.67,1.2090509,6.44,261.063
735183.71,1.3471955,6.476,260.303
735183.75,1.463387,6.5117,260.515
735183.79,1.5555942,6.4987,260.379
735183.83,1.6111881,6.4979,260.437
735183.88,1.6924833,6.5097,260.862
735183.92,1.7820318,6.4974,260.96
735183.96,1.8394905,6.4871,261.753
735184,1.8953244,6.481,262.865
735184.04,1.882843,6.4652,263.689
735184.08,1.866909,6.4559,264.056
735184.12,1.8736482,6.4523,264.192
735184.17,1.79359,6.4597,264.108
735184.21,1.7333617,6.4944,263.33
735184.25,1.7342849,6.5505,262.129
735184.29,1.8290401,6.6231,260.896
735184.33,1.9085998,6.6948,260.272
735184.38,1.9408741,6.7326,260.092
735184.42,2.0015455,6.7592,260.248
735184.46,2.0189752,6.8207,261.148
735184.5,1.9762689,6.9002,262.555
735184.54,1.8427401,6.9371,263.923
735184.58,1.741615,6.9768,264.604
735184.62,1.6912093,6.9921,264.842
735184.67,1.6404529,7.016,264.996
735184.71,1.5853206,7.0501,265.148
735184.75,1.5306314,7.0778,265.315
735184.79,1.4214746,7.1016,265.363
735184.83,1.3320554,7.1297,264.876
735184.88,1.2943896,7.1274,264.137
735184.92,1.3487096,7.0976,263.315
735184.96,1.3741155,7.0763,262.979
735185,1.3503897,7.0468,262.992
735185.04,1.3244668,6.9915,263.047
735185.08,1.2910293,6.9441,263.069
735185.12,1.2578686,6.8969,263.082
735185.17,1.2202583,6.8335,263.143
735185.21,1.1734346,6.8059,263.292
735185.25,1.1378552,6.7929,263.478
735185.29,1.1123755,6.7547,263.668
735185.33,1.0735465,6.7298,263.848
735185.38,1.0388903,6.6902,264.059
735185.42,1.0076315,6.6127,264.286
735185.46,0.96570063,6.5613,264.538
735185.5,0.92964122,6.5509,264.811
735185.54,0.90746644,6.5441,265.036
735185.58,0.87860783,6.5326,265.267
735185.62,0.84904761,6.5231,265.551
735185.67,0.81500073,6.4975,265.869
735185.71,0.77713189,6.4905,266.193
735185.75,0.74627921,6.5191,266.504
735185.79,0.72812949,6.5039,266.709
735185.83,0.70698867,6.4795,266.891
735185.88,0.68584785,6.4609,267.127
735185.92,0.67031996,6.4156,267.359
735185.96,0.65078547,14.8897,267.88
735186,0.6339836,14.907,268.541
735186.04,0.60726677,14.9099,269.197
735186.08,0.58038377,14.8743,269.678
735186.12,0.56742232,14.8277,269.916
735186.17,0.55857825,14.8476,270.079
735186.21,0.55148823,14.861,270.182
735186.25,0.54761088,14.8051,270.231
735186.29,0.54476748,14.7332,270.254
735186.33,0.54131479,14.6277,270.287
735186.38,0.54218258,14.3976,270.25
735186.42,0.53592342,14.2036,270.271
735186.46,0.53154754,14.0323,270.272
735186.5,0.54818325,13.9611,269.797
735186.54,0.57418,13.918,268.985
735186.58,0.594213,13.8923,268.377
735186.62,0.61289817,13.8696,267.938
735186.67,0.62844452,13.85,267.56
735186.71,0.62731824,13.8259,267.478
735186.75,0.63693777,13.7947,267.23
735186.79,0.66904597,13.772,266.473
735186.83,0.71575888,13.7409,265.412
735186.88,0.74347274,13.6875,264.897
735186.92,0.74738703,13.6286,264.896
735186.96,0.73920765,13.5382,265.188
735187,0.73180375,13.3723,265.655
735187.04,0.72809257,13.1811,266.01
735187.08,0.72260888,13.0292,266.261
735187.12,0.71854688,12.9397,266.53
735187.17,0.71832532,12.853,266.738
735187.21,0.71928543,12.7561,266.88
735187.25,0.71797451,12.7166,267.069
735187.29,0.71236158,12.6851,267.258
735187.33,0.70102493,12.6321,267.403
735187.38,0.69223625,12.5977,267.537
735187.42,0.69101766,12.5677,267.644
735187.46,0.69303019,12.5231,267.786
735187.5,0.69579973,12.4863,267.957
735187.54,0.69834771,12.4554,268.087
735187.58,0.69827385,12.4244,268.157
735187.62,0.70442223,12.3947,268.17
735187.67,0.71106913,12.3649,268.154
735187.71,0.71551885,12.3299,268.157
735187.75,0.72072559,12.2949,268.169
735187.79,0.7294958,12.2615,268.161
735187.83,0.73941075,12.218,268.172
735187.88,0.75119053,12.1427,268.183
735187.92,0.75589875,12.0838,268.217
735187.96,0.75567718,12.0242,268.266
735188,0.753997,11.9319,268.337
735188.04,0.74376816,11.8486,268.397
735188.08,0.73597652,11.7728,268.328
735188.12,0.7337055,11.7233,268.178
735188.17,0.73968771,11.6824,268.043
735188.21,0.74009391,11.6103,268.117
735188.25,0.73641965,11.434,268.327
735188.29,0.73560725,11.2364,268.619
735188.33,0.7318776,11.1126,269.003
735188.38,0.73200685,11.0697,269.316
735188.42,0.70674864,10.9957,269.653
735188.46,0.68741725,10.9054,269.659
735188.5,0.68023491,10.8498,269.51
735188.54,0.68874663,10.8214,269.267
735188.58,0.69171927,10.7991,269.119
735188.62,0.69255014,10.9467,269.026
735188.67,0.69066685,11.1231,268.999
735188.71,0.68619866,11.1931,269.044
735188.75,0.68400149,11.2083,269.109
735188.79,0.68520162,11.2084,269.14
735188.83,0.68187817,11.1936,269.168
735188.88,0.67910863,11.1658,269.18
735188.92,0.68136119,11.1492,269.201
735188.96,0.67805621,11.1286,269.397
735189,0.66935985,11.0891,269.709
735189.04,0.63957807,11.0362,270.125
735189.08,0.62297929,10.9654,270.162
